fecha;tiempo;MODELO_CONTROLADOR;VERSION_SOFTWARE;ZONA_MUERTA_ACEL_INF;ZONA_MUERTA_ACEL_SUP;ZONA_MUERTA_FRENO_INF;ZONA_MUERTA_FRENO_SUP;VALOR_PEDAL_ACELERADOR;VALOR_PEDAL_FRENO;VALOR_POTENCIA_CONTROL;VALOR_ALIMENTACION_AUX_5V;VALOR_ALIMENTACION_B+;VALOR_CORRIENTE_FASE_A;VALOR_CORRIENTE_FASE_B;VALOR_CORRIENTE_FASE_C;VALOR_VOLTAJE_FASE_A;VALOR_VOLTAJE_FASE_B;VALOR_VOLTAJE_FASE_C;DUTY_CYCLE_PWM;ROTACION_MOTOR;TEMP_MOTOR;TEMP_CONTROLADOR_INT;TEMP_CONTROLADOR_1;TEMP_CONTROLADOR_2;RPM_MECANICAS;CORRIENTE_ACTUAL;ACELERADOR;FRENO;MARCHA_ATRAS
05/10/2012;10:57:33;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:34;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:35;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:35;KBL72401;42;10;90;20;80;0;0;80,44;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:36;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:37;KBL72401;42;10;90;20;80;0;0;80,44;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:38;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:38;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:39;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:40;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:40;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:41;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:42;KBL72401;42;10;90;20;80;0;0;80,44;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:42;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:43;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:44;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:45;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:45;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:46;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:47;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:47;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:48;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:49;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:49;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:50;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:51;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:52;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:52;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:53;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:54;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:54;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:55;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:56;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:56;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:57;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:57:58;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:59;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:57:59;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:00;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:58:01;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:01;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:58:02;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:03;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:03;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:04;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:05;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;26;26;0;6;0;0;0
05/10/2012;10:58:06;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:06;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:07;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:08;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:08;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:09;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:10;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:10;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:11;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:12;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:13;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:13;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:14;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:15;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:15;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:16;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:17;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:17;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:18;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:19;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:20;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:20;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:21;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:22;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:22;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:23;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:24;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:24;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:25;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:26;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:27;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:27;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:28;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:29;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:29;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:30;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:31;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:31;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:32;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:33;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;18;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:34;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;130;131;0,37;0,37;0,37;18;0;8;36;24;24;1;5;0;0;0
05/10/2012;10:58:34;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;130;131;0,37;0,37;0,37;18;0;8;36;24;24;1;5;0;0;0
05/10/2012;10:58:35;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;130;131;0,37;0,37;0,37;18;0;8;36;24;24;1;5;0;0;0
05/10/2012;10:58:36;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;130;131;0,37;0,37;0,37;18;0;8;36;24;24;1;5;0;0;0
05/10/2012;10:58:36;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;109;152;131;2,58;0,37;1,11;4;1;8;36;24;24;10;32;0;0;0
05/10/2012;10:58:37;KBL72401;42;10;90;20;80;0,65;0;80,44;4,96;80,44;130;140;115;0,74;0,37;2,58;4;1;8;36;24;24;21;16;0;0;0
05/10/2012;10:58:38;KBL72401;42;10;90;20;80;0,65;0;80,44;4,96;80,44;118;128;140;2,95;1,11;0,37;4;1;8;36;24;24;26;16;0;0;0
05/10/2012;10:58:38;KBL72401;42;10;90;20;80;0,67;0,02;80,44;4,96;80,44;138;129;114;0,37;1,11;2,95;4;1;8;36;24;24;30;13;0;0;0
05/10/2012;10:58:39;KBL72401;42;10;90;20;80;0,67;0,02;80,44;4,96;80,44;138;129;115;0,37;1,11;2,95;4;1;8;36;24;26;29;14;0;0;0
05/10/2012;10:58:40;KBL72401;42;10;90;20;80;0,67;0;80,44;4,96;80,81;118;139;131;2,95;0,37;1,11;4;1;8;36;24;24;35;12;0;0;0
05/10/2012;10:58:41;KBL72401;42;10;90;20;80;0,67;0;80,44;4,96;80,44;117;139;131;2,95;0,37;1,11;4;1;8;36;24;24;36;10;0;0;0
05/10/2012;10:58:41;KBL72401;42;10;90;20;80;0,67;0;80,44;4,96;80,44;118;139;131;2,95;0,37;0,74;4;1;8;36;24;26;33;16;0;0;0
05/10/2012;10:58:42;KBL72401;42;10;90;20;80;0,67;0;80,44;4,96;80,81;130;119;135;1,11;2,95;0,37;4;1;8;36;24;26;36;16;0;0;0
05/10/2012;10:58:43;KBL72401;42;10;90;20;80;0,67;0;80,44;4,96;80,81;119;129;138;2,95;1,11;0,37;4;1;8;36;24;24;36;16;0;0;0
05/10/2012;10:58:43;KBL72401;42;10;90;20;80;0,53;0;80,44;4,96;80,44;130;134;121;0,74;0,37;2,95;4;1;8;36;24;26;37;8;0;0;0
05/10/2012;10:58:44;KBL72401;42;10;90;20;80;0,53;0;80,44;4,96;80,44;122;132;126;0;0,37;2,95;4;1;8;36;24;24;36;6;0;0;0
05/10/2012;10:58:45;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;122;132;126;0;0,37;2,95;4;0;8;36;24;24;34;6;0;0;0
05/10/2012;10:58:45;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;130;131;1,11;0;1,48;4;0;8;36;24;24;30;6;0;0;0
05/10/2012;10:58:46;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;130;131;1,11;0;0,74;4;0;8;36;24;24;24;5;0;0;0
05/10/2012;10:58:47;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;130;131;0,37;0;1,11;4;0;8;36;24;26;21;5;0;0;0
05/10/2012;10:58:48;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;131;129;131;0;0,37;0,74;4;0;8;36;24;26;15;6;0;0;0
05/10/2012;10:58:48;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;130;131;0,74;0;0,74;4;0;8;36;24;26;11;5;0;0;0
05/10/2012;10:58:49;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;131;129;131;0;0,37;0,37;4;0;8;36;24;24;5;5;0;0;0
05/10/2012;10:58:50;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;1;6;0;0;0
05/10/2012;10:58:50;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;1;6;0;0;0
05/10/2012;10:58:51;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;1;6;0;0;0
05/10/2012;10:58:52;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;1;6;0;0;0
05/10/2012;10:58:52;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;1;6;0;0;0
05/10/2012;10:58:53;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;1;6;0;0;0
05/10/2012;10:58:54;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:55;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:55;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:56;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:57;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:57;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;26;0;6;0;0;0
05/10/2012;10:58:58;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:59;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:58:59;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:00;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:01;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:02;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:02;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:03;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:04;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:04;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:05;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:06;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:06;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:07;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:08;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:09;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:09;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:10;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:11;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:11;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:12;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:13;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:13;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:14;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:15;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:16;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:16;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:17;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:18;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:18;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:19;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:20;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:20;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:21;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:22;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:23;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,44;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:23;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
05/10/2012;10:59:24;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;36;24;24;0;6;0;0;0
